%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.421e+00
1	1	+4.421e+00	+2.499e+00
3	3	+6.920e+00	+3.152e+01
2	2	+3.844e+01	+3.966e+00
1	1	+4.241e+01	+5.368e+00
2	2	+4.777e+01	+8.964e-02
1	1	+4.786e+01	+1.992e+00
2	2	+4.985e+01	+4.718e-01
1	1	+5.033e+01	+2.108e+00
2	2	+5.243e+01	+9.955e+00
1	1	+6.239e+01	+3.530e+00
2	2	+6.592e+01	+9.847e-01
1	1	+6.690e+01	+4.012e+00
2	2	+7.092e+01	+1.474e+00
1	1	+7.239e+01	+1.299e+01
3	3	+8.538e+01	+2.078e+01
2	2	+1.062e+02	+2.056e+00
1	1	+1.082e+02	+1.511e+01
3	3	+1.233e+02	+2.113e+00
2	2	+1.254e+02	+9.797e+00
1	1	+1.352e+02	+6.076e+00
3	3	+1.413e+02	+1.620e+00
2	2	+1.429e+02	+1.521e+00
1	1	+1.445e+02	+6.448e+00
2	2	+1.509e+02	+1.144e+00
1	1	+1.520e+02	+2.655e+00
3	3	+1.547e+02	+1.552e+01
2	2	+1.702e+02	+6.096e+00
1	1	+1.763e+02	+9.060e+00
2	2	+1.854e+02	+1.043e+01
1	1	+1.958e+02	+4.190e+00
0	0	+2.000e+02	+Inf
