%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.594e+03	+4.980e+03	+9.216e+03	+0.471
0.100	+4.492e+03	+5.253e+03	+1.034e+04	+0.539
0.200	+6.678e+03	+4.612e+03	+9.843e+03	+0.409
0.300	+3.756e+03	+5.717e+03	+9.857e+03	+0.604
0.400	+4.998e+03	+4.767e+03	+8.954e+03	+0.488
0.500	+5.813e+03	+4.184e+03	+9.796e+03	+0.419
0.600	+4.928e+03	+4.688e+03	+1.017e+04	+0.487
0.700	+5.595e+03	+3.722e+03	+1.038e+04	+0.400
0.800	+5.595e+03	+4.900e+03	+8.663e+03	+0.467
0.900	+4.930e+03	+5.563e+03	+9.271e+03	+0.530
1.000	+4.675e+03	+4.923e+03	+9.521e+03	+0.513
1.100	+4.576e+03	+5.500e+03	+1.125e+04	+0.546
1.200	+4.246e+03	+5.830e+03	+8.765e+03	+0.579
1.300	+5.702e+03	+4.170e+03	+1.089e+04	+0.422
1.400	+7.882e+03	+2.026e+03	+9.370e+03	+0.204
1.500	+7.975e+03	+2.002e+03	+1.079e+04	+0.201
1.600	+5.795e+03	+1.927e+03	+1.105e+04	+0.250
1.700	+7.722e+03	+2.507e+03	+1.037e+04	+0.245
1.800	+8.480e+03	+3.028e+03	+1.042e+04	+0.263
1.900	+7.308e+03	+2.162e+03	+1.007e+04	+0.228
2.000	+7.191e+03	+2.840e+03	+1.030e+04	+0.283
2.100	+8.158e+03	+2.018e+03	+1.068e+04	+0.198
2.200	+8.190e+03	+2.614e+03	+1.083e+04	+0.242
2.300	+6.809e+03	+2.946e+03	+1.000e+04	+0.302
2.400	+8.353e+03	+1.475e+03	+1.053e+04	+0.150
2.500	+9.239e+03	+3.176e+03	+9.469e+03	+0.256
2.600	+8.630e+03	+1.925e+03	+1.008e+04	+0.182
2.700	+7.229e+03	+3.014e+03	+1.057e+04	+0.294
2.800	+7.167e+03	+3.158e+03	+9.575e+03	+0.306
2.900	+8.403e+03	+3.017e+03	+9.404e+03	+0.264
3.000	+7.061e+03	+1.092e+03	+8.917e+03	+0.134
3.100	+7.050e+03	+2.878e+03	+8.522e+03	+0.290
3.200	+7.849e+03	+3.483e+03	+1.016e+04	+0.307
3.300	+6.722e+03	+3.634e+03	+1.028e+04	+0.351
3.400	+8.197e+03	+3.612e+03	+9.337e+03	+0.306
3.500	+7.228e+03	+2.699e+03	+9.925e+03	+0.272
3.600	+8.403e+03	+3.606e+03	+9.683e+03	+0.300
3.700	+7.064e+03	+2.482e+03	+9.566e+03	+0.260
3.800	+5.935e+03	+2.624e+03	+1.017e+04	+0.307
