%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.376e+01
3	3	+3.376e+01	+5.768e+00
2	2	+3.952e+01	+2.044e+00
1	1	+4.157e+01	+2.068e+00
2	2	+4.364e+01	+1.250e+01
1	1	+5.614e+01	+1.424e+01
3	3	+7.038e+01	+1.264e+01
1	1	+8.302e+01	+2.385e+00
2	2	+8.541e+01	+7.655e+00
1	1	+9.306e+01	+5.534e-01
2	2	+9.362e+01	+5.150e+00
1	1	+9.877e+01	+1.335e+01
3	3	+1.121e+02	+4.394e+00
1	1	+1.165e+02	+5.878e+00
2	2	+1.224e+02	+9.687e+00
1	1	+1.321e+02	+7.691e+00
3	3	+1.398e+02	+8.136e+00
1	1	+1.479e+02	+1.085e+01
2	2	+1.588e+02	+2.450e+00
1	1	+1.612e+02	+2.855e+00
2	2	+1.641e+02	+1.721e-01
1	1	+1.642e+02	+9.793e+00
2	2	+1.740e+02	+4.582e-01
1	1	+1.745e+02	+2.857e+00
2	2	+1.773e+02	+1.901e+00
1	1	+1.792e+02	+6.051e+00
2	2	+1.853e+02	+7.637e-01
1	1	+1.861e+02	+1.062e-01
3	3	+1.862e+02	+1.384e+01
0	0	+2.000e+02	+Inf
