%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.735e+00
2	2	+3.735e+00	+1.632e+00
1	1	+5.367e+00	+1.211e+01
2	2	+1.747e+01	+1.351e+00
1	1	+1.883e+01	+2.170e+00
3	3	+2.100e+01	+9.926e+00
2	2	+3.092e+01	+4.579e+00
1	1	+3.550e+01	+4.874e+00
2	2	+4.037e+01	+3.772e+00
1	1	+4.415e+01	+2.573e+00
2	2	+4.672e+01	+1.302e+01
1	1	+5.974e+01	+6.177e+00
2	2	+6.592e+01	+8.547e+00
1	1	+7.447e+01	+4.929e+00
2	2	+7.939e+01	+2.204e-01
1	1	+7.961e+01	+1.903e+01
3	3	+9.864e+01	+1.286e+00
1	1	+9.993e+01	+2.335e+00
2	2	+1.023e+02	+7.945e+00
1	1	+1.102e+02	+3.268e+00
2	2	+1.135e+02	+1.050e+01
1	1	+1.240e+02	+3.091e-01
2	2	+1.243e+02	+2.674e+00
1	1	+1.270e+02	+5.527e+00
2	2	+1.325e+02	+2.486e+00
1	1	+1.350e+02	+9.471e-01
2	2	+1.359e+02	+4.860e+00
1	1	+1.408e+02	+5.963e+00
3	3	+1.467e+02	+9.668e-01
2	2	+1.477e+02	+8.513e-01
1	1	+1.486e+02	+2.521e-02
2	2	+1.486e+02	+7.188e-01
1	1	+1.493e+02	+1.208e+01
3	3	+1.614e+02	+2.306e+00
2	2	+1.637e+02	+2.034e+00
1	1	+1.657e+02	+2.013e+00
3	3	+1.677e+02	+1.691e+01
2	2	+1.846e+02	+1.983e+00
1	1	+1.866e+02	+7.979e+00
2	2	+1.946e+02	+5.395e+00
0	0	+2.000e+02	+Inf
