%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.066e+00
1	1	+4.066e+00	+5.669e+00
2	2	+9.735e+00	+2.320e+00
1	1	+1.205e+01	+6.968e+00
2	2	+1.902e+01	+6.667e+00
1	1	+2.569e+01	+6.883e+00
2	2	+3.257e+01	+5.766e-01
1	1	+3.315e+01	+4.750e+00
3	3	+3.790e+01	+4.721e+00
2	2	+4.262e+01	+2.644e-01
1	1	+4.288e+01	+2.174e+00
3	3	+4.506e+01	+1.609e+01
2	2	+6.115e+01	+1.198e+00
1	1	+6.234e+01	+7.686e-01
2	2	+6.311e+01	+2.458e+00
1	1	+6.557e+01	+6.942e+00
2	2	+7.251e+01	+2.521e-01
1	1	+7.277e+01	+1.966e+00
2	2	+7.473e+01	+9.827e+00
1	1	+8.456e+01	+5.948e+00
2	2	+9.051e+01	+4.253e-01
1	1	+9.093e+01	+1.423e+01
2	2	+1.052e+02	+8.207e+00
1	1	+1.134e+02	+1.069e+01
2	2	+1.241e+02	+4.176e+00
1	1	+1.282e+02	+7.642e+00
2	2	+1.359e+02	+1.135e+01
1	1	+1.472e+02	+1.356e+01
2	2	+1.608e+02	+3.823e+00
1	1	+1.646e+02	+1.819e+00
2	2	+1.664e+02	+2.179e+00
1	1	+1.686e+02	+1.081e+01
2	2	+1.794e+02	+8.375e+00
1	1	+1.878e+02	+1.239e+00
2	2	+1.890e+02	+1.097e+01
0	0	+2.000e+02	+Inf
