%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+3.238e+00
2	2	+3.238e+00	+8.723e-01
1	1	+4.110e+00	+6.737e+00
2	2	+1.085e+01	+1.555e+00
1	1	+1.240e+01	+1.522e+00
2	2	+1.392e+01	+9.542e+00
1	1	+2.347e+01	+3.539e+00
2	2	+2.701e+01	+1.305e+00
1	1	+2.831e+01	+7.080e+00
2	2	+3.539e+01	+2.250e+00
1	1	+3.764e+01	+1.168e+00
3	3	+3.881e+01	+7.988e+00
2	2	+4.680e+01	+1.725e-01
1	1	+4.697e+01	+2.690e+00
2	2	+4.966e+01	+6.128e+00
1	1	+5.579e+01	+1.539e+00
2	2	+5.733e+01	+5.412e-01
1	1	+5.787e+01	+3.936e+00
2	2	+6.180e+01	+4.147e+00
1	1	+6.595e+01	+1.691e+01
2	2	+8.286e+01	+1.043e+01
1	1	+9.329e+01	+3.495e+00
2	2	+9.678e+01	+3.008e+00
1	1	+9.979e+01	+1.311e+01
2	2	+1.129e+02	+2.015e+00
1	1	+1.149e+02	+2.181e-01
3	3	+1.151e+02	+1.970e+00
2	2	+1.171e+02	+2.743e+00
1	1	+1.198e+02	+1.285e+01
2	2	+1.327e+02	+2.176e+00
1	1	+1.349e+02	+6.438e+00
2	2	+1.413e+02	+1.092e+01
1	1	+1.522e+02	+1.160e+00
2	2	+1.534e+02	+8.432e+00
1	1	+1.618e+02	+3.305e+00
2	2	+1.651e+02	+1.170e+01
1	1	+1.768e+02	+1.399e+00
2	2	+1.782e+02	+9.420e-01
1	1	+1.792e+02	+1.704e+01
2	2	+1.962e+02	+8.258e-01
1	1	+1.970e+02	+2.964e+00
0	0	+2.000e+02	+Inf
