%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+7.175e+00
1	1	+7.175e+00	+6.506e+00
2	2	+1.368e+01	+6.577e+00
1	1	+2.026e+01	+2.661e+00
2	2	+2.292e+01	+9.746e-01
1	1	+2.389e+01	+1.908e+01
2	2	+4.297e+01	+1.435e+01
1	1	+5.732e+01	+5.707e+00
3	3	+6.303e+01	+4.670e+00
2	2	+6.770e+01	+7.898e+00
1	1	+7.559e+01	+9.276e-01
2	2	+7.652e+01	+7.353e+00
1	1	+8.387e+01	+2.029e-01
3	3	+8.408e+01	+1.288e+01
2	2	+9.695e+01	+3.390e-02
1	1	+9.699e+01	+1.810e+01
2	2	+1.151e+02	+1.831e+00
1	1	+1.169e+02	+9.225e+00
2	2	+1.261e+02	+4.212e+00
1	1	+1.304e+02	+7.924e-01
2	2	+1.311e+02	+1.628e-01
1	1	+1.313e+02	+1.053e+00
3	3	+1.324e+02	+5.012e+00
2	2	+1.374e+02	+3.084e+00
1	1	+1.405e+02	+1.738e+00
2	2	+1.422e+02	+1.290e+00
1	1	+1.435e+02	+4.329e+00
2	2	+1.478e+02	+4.488e+00
1	1	+1.523e+02	+7.536e+00
3	3	+1.598e+02	+3.676e+00
2	2	+1.635e+02	+1.057e+00
1	1	+1.646e+02	+4.172e+00
2	2	+1.687e+02	+1.240e+01
1	1	+1.811e+02	+2.289e+00
3	3	+1.834e+02	+1.657e+01
0	0	+2.000e+02	+Inf
