%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+9.834e+02	+7.964e+03	+1.040e+04	+0.890
0.100	+2.358e+03	+8.707e+03	+9.866e+03	+0.787
0.200	+1.794e+03	+8.663e+03	+8.830e+03	+0.828
0.300	+1.283e+03	+6.667e+03	+9.435e+03	+0.839
0.400	+1.709e+03	+8.044e+03	+1.062e+04	+0.825
0.500	+1.131e+03	+8.994e+03	+1.064e+04	+0.888
0.600	+1.512e+03	+8.422e+03	+9.709e+03	+0.848
0.700	+2.001e+03	+8.932e+03	+1.012e+04	+0.817
0.800	+1.123e+03	+7.763e+03	+1.079e+04	+0.874
0.900	+2.054e+03	+9.724e+03	+8.982e+03	+0.826
1.000	+2.799e+03	+9.480e+03	+9.536e+03	+0.772
1.100	+1.067e+03	+7.186e+03	+9.130e+03	+0.871
1.200	+1.509e+03	+8.482e+03	+1.014e+04	+0.849
1.300	+1.819e+03	+9.079e+03	+1.108e+04	+0.833
1.400	+3.209e+03	+8.125e+03	+9.563e+03	+0.717
1.500	+2.032e+03	+6.969e+03	+1.054e+04	+0.774
1.600	+3.225e+03	+8.038e+03	+9.995e+03	+0.714
1.700	+1.293e+03	+7.163e+03	+1.004e+04	+0.847
1.800	+1.889e+03	+7.976e+03	+1.087e+04	+0.809
1.900	+2.169e+03	+8.506e+03	+8.965e+03	+0.797
2.000	+3.106e+03	+6.342e+03	+8.519e+03	+0.671
2.100	+3.187e+03	+6.893e+03	+1.089e+04	+0.684
2.200	+2.185e+03	+8.012e+03	+1.101e+04	+0.786
2.300	+1.342e+03	+7.437e+03	+9.950e+03	+0.847
2.400	+8.995e+02	+7.771e+03	+9.572e+03	+0.896
2.500	+1.379e+03	+8.756e+03	+1.025e+04	+0.864
2.600	+1.082e+03	+8.820e+03	+1.046e+04	+0.891
2.700	+1.806e+03	+1.083e+04	+1.006e+04	+0.857
2.800	+1.716e+03	+7.694e+03	+1.023e+04	+0.818
