%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.997e+01
3	3	+2.997e+01	+1.093e+01
1	1	+4.090e+01	+7.765e+00
3	3	+4.867e+01	+4.807e+00
1	1	+5.348e+01	+3.275e+00
2	2	+5.675e+01	+1.801e-02
1	1	+5.677e+01	+1.261e+01
2	2	+6.938e+01	+5.819e+00
1	1	+7.520e+01	+6.651e+00
3	3	+8.185e+01	+1.645e+01
2	2	+9.830e+01	+1.022e+00
1	1	+9.932e+01	+1.876e+01
2	2	+1.181e+02	+1.310e+00
1	1	+1.194e+02	+2.783e+00
2	2	+1.222e+02	+7.800e-02
1	1	+1.223e+02	+5.001e+00
3	3	+1.273e+02	+4.471e+00
2	2	+1.317e+02	+5.380e+00
1	1	+1.371e+02	+8.004e+00
2	2	+1.451e+02	+2.141e+00
1	1	+1.473e+02	+1.251e+00
2	2	+1.485e+02	+1.685e-01
1	1	+1.487e+02	+3.523e+00
2	2	+1.522e+02	+5.423e+00
1	1	+1.576e+02	+4.423e+00
2	2	+1.620e+02	+2.079e+00
1	1	+1.641e+02	+4.335e+00
3	3	+1.685e+02	+7.121e+00
1	1	+1.756e+02	+9.694e-01
3	3	+1.765e+02	+1.782e+01
2	2	+1.944e+02	+5.630e+00
0	0	+2.000e+02	+Inf
