%state	deg. state	t_start (s)	t_dwell (s)
3	3	+0.000e+00	+1.317e+01
2	2	+1.317e+01	+9.678e-01
1	1	+1.414e+01	+3.525e-01
3	3	+1.449e+01	+1.767e+00
2	2	+1.626e+01	+6.762e+00
1	1	+2.302e+01	+6.022e+00
2	2	+2.904e+01	+9.197e+00
1	1	+3.824e+01	+1.284e+00
3	3	+3.952e+01	+8.919e+00
2	2	+4.844e+01	+1.100e+00
1	1	+4.954e+01	+1.051e+01
2	2	+6.006e+01	+2.359e-01
1	1	+6.029e+01	+2.971e+00
2	2	+6.327e+01	+1.048e+00
1	1	+6.431e+01	+2.659e+01
2	2	+9.090e+01	+2.143e+00
1	1	+9.304e+01	+1.879e+00
2	2	+9.492e+01	+4.597e+00
1	1	+9.952e+01	+6.740e-01
2	2	+1.002e+02	+2.357e-01
1	1	+1.004e+02	+9.977e+00
3	3	+1.104e+02	+2.887e+01
1	1	+1.393e+02	+2.191e+01
2	2	+1.612e+02	+3.265e+00
1	1	+1.645e+02	+2.775e+00
2	2	+1.672e+02	+9.673e-01
1	1	+1.682e+02	+2.050e+00
2	2	+1.702e+02	+2.535e-01
1	1	+1.705e+02	+2.335e-01
3	3	+1.707e+02	+2.505e+01
2	2	+1.958e+02	+4.219e+00
0	0	+2.000e+02	+Inf
