%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+5.355e+00
3	3	+5.355e+00	+1.933e+01
1	1	+2.469e+01	+4.559e+00
3	3	+2.924e+01	+3.319e+00
2	2	+3.256e+01	+3.726e+00
1	1	+3.629e+01	+8.029e+00
3	3	+4.432e+01	+6.269e+00
2	2	+5.059e+01	+8.929e-02
1	1	+5.068e+01	+4.464e+00
2	2	+5.514e+01	+3.573e+00
1	1	+5.871e+01	+9.326e+00
2	2	+6.804e+01	+9.909e-02
1	1	+6.814e+01	+9.331e+00
3	3	+7.747e+01	+3.267e+00
2	2	+8.074e+01	+2.653e+00
1	1	+8.339e+01	+3.139e-01
3	3	+8.370e+01	+3.048e+00
2	2	+8.675e+01	+3.548e-01
1	1	+8.711e+01	+4.087e-01
2	2	+8.752e+01	+1.577e+00
1	1	+8.909e+01	+1.063e+01
3	3	+9.973e+01	+4.081e+00
2	2	+1.038e+02	+2.347e+00
1	1	+1.062e+02	+4.686e+00
2	2	+1.108e+02	+4.248e+00
1	1	+1.151e+02	+6.120e+00
3	3	+1.212e+02	+2.253e+00
2	2	+1.235e+02	+1.446e+00
1	1	+1.249e+02	+3.351e+00
3	3	+1.283e+02	+1.764e+00
2	2	+1.300e+02	+1.851e+00
1	1	+1.319e+02	+3.451e+00
2	2	+1.353e+02	+2.879e+00
1	1	+1.382e+02	+2.174e+00
3	3	+1.404e+02	+4.070e-01
2	2	+1.408e+02	+3.672e+00
1	1	+1.445e+02	+7.968e+00
3	3	+1.524e+02	+4.065e+00
2	2	+1.565e+02	+7.687e+00
1	1	+1.642e+02	+5.177e+00
3	3	+1.694e+02	+3.065e+01
0	0	+2.000e+02	+Inf
