%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.492e+03	+2.780e+03	+9.539e+03	+0.300
0.100	+8.746e+03	+2.556e+03	+1.050e+04	+0.226
0.200	+7.433e+03	+2.951e+03	+9.695e+03	+0.284
0.300	+7.198e+03	+2.390e+03	+9.828e+03	+0.249
0.400	+7.577e+03	+3.379e+03	+9.790e+03	+0.308
0.500	+7.761e+03	+2.384e+03	+9.807e+03	+0.235
0.600	+7.617e+03	+2.509e+03	+1.009e+04	+0.248
0.700	+6.823e+03	+2.757e+03	+9.916e+03	+0.288
0.800	+6.875e+03	+2.566e+03	+7.815e+03	+0.272
0.900	+7.615e+03	+2.268e+03	+1.124e+04	+0.229
1.000	+5.961e+03	+2.688e+03	+9.725e+03	+0.311
1.100	+8.559e+03	+2.415e+03	+9.028e+03	+0.220
1.200	+7.674e+03	+1.012e+03	+1.011e+04	+0.117
1.300	+7.438e+03	+2.795e+03	+9.708e+03	+0.273
1.400	+8.272e+03	+3.103e+03	+9.654e+03	+0.273
1.500	+8.264e+03	+2.750e+03	+1.033e+04	+0.250
1.600	+7.862e+03	+1.713e+03	+9.952e+03	+0.179
1.700	+8.502e+03	+3.650e+03	+9.498e+03	+0.300
1.800	+7.603e+03	+2.036e+03	+1.072e+04	+0.211
1.900	+6.555e+03	+3.424e+03	+1.013e+04	+0.343
2.000	+7.540e+03	+2.449e+03	+9.413e+03	+0.245
2.100	+7.366e+03	+2.947e+03	+9.522e+03	+0.286
2.200	+7.915e+03	+3.119e+03	+9.500e+03	+0.283
2.300	+7.285e+03	+2.045e+03	+1.017e+04	+0.219
2.400	+7.687e+03	+4.703e+03	+9.691e+03	+0.380
2.500	+6.270e+03	+1.895e+03	+1.061e+04	+0.232
2.600	+6.414e+03	+2.280e+03	+1.133e+04	+0.262
2.700	+6.794e+03	+2.304e+03	+1.082e+04	+0.253
2.800	+7.063e+03	+1.925e+03	+1.093e+04	+0.214
2.900	+8.016e+03	+2.648e+03	+9.777e+03	+0.248
3.000	+9.404e+03	+2.962e+03	+1.021e+04	+0.240
3.100	+7.021e+03	+2.385e+03	+9.522e+03	+0.254
3.200	+8.056e+03	+2.992e+03	+9.393e+03	+0.271
3.300	+6.965e+03	+1.891e+03	+1.011e+04	+0.214
3.400	+6.512e+03	+2.890e+03	+1.015e+04	+0.307
3.500	+7.604e+03	+1.890e+03	+9.887e+03	+0.199
3.600	+6.561e+03	+2.556e+03	+9.539e+03	+0.280
3.700	+7.860e+03	+2.502e+03	+1.014e+04	+0.241
3.800	+7.842e+03	+2.909e+03	+8.821e+03	+0.271
3.900	+8.067e+03	+3.068e+03	+9.466e+03	+0.275
4.000	+7.379e+03	+2.636e+03	+8.053e+03	+0.263
4.100	+8.494e+03	+2.179e+03	+8.408e+03	+0.204
4.200	+6.046e+03	+1.699e+03	+9.663e+03	+0.219
4.300	+8.085e+03	+2.078e+03	+1.111e+04	+0.204
4.400	+6.343e+03	+2.280e+03	+1.075e+04	+0.264
4.500	+7.443e+03	+2.368e+03	+1.039e+04	+0.241
4.600	+7.868e+03	+2.308e+03	+1.038e+04	+0.227
4.700	+7.004e+03	+2.544e+03	+1.014e+04	+0.266
4.800	+7.992e+03	+3.101e+03	+1.054e+04	+0.280
4.900	+7.372e+03	+2.718e+03	+9.295e+03	+0.269
5.000	+7.900e+03	+2.386e+03	+1.000e+04	+0.232
5.100	+7.620e+03	+2.208e+03	+1.059e+04	+0.225
5.200	+6.665e+03	+1.988e+03	+1.107e+04	+0.230
5.300	+6.665e+03	+3.515e+03	+9.718e+03	+0.345
5.400	+7.691e+03	+9.489e+02	+1.028e+04	+0.110
5.500	+7.972e+03	+2.704e+03	+1.049e+04	+0.253
5.600	+8.773e+03	+2.832e+03	+1.005e+04	+0.244
5.700	+8.022e+03	+1.980e+03	+9.429e+03	+0.198
5.800	+7.115e+03	+2.694e+03	+1.044e+04	+0.275
5.900	+7.608e+03	+2.365e+03	+1.044e+04	+0.237
6.000	+7.422e+03	+2.378e+03	+1.032e+04	+0.243
6.100	+8.069e+03	+2.086e+03	+9.279e+03	+0.205
6.200	+6.258e+03	+3.859e+03	+9.425e+03	+0.381
6.300	+7.896e+03	+3.132e+03	+1.027e+04	+0.284
6.400	+6.977e+03	+3.597e+03	+9.797e+03	+0.340
6.500	+7.086e+03	+2.962e+03	+9.941e+03	+0.295
6.600	+6.645e+03	+2.813e+03	+9.989e+03	+0.297
6.700	+7.307e+03	+2.087e+03	+1.063e+04	+0.222
6.800	+8.075e+03	+1.278e+03	+1.038e+04	+0.137
6.900	+7.999e+03	+2.378e+03	+9.557e+03	+0.229
7.000	+8.367e+03	+2.067e+03	+1.014e+04	+0.198
7.100	+8.518e+03	+1.947e+03	+1.029e+04	+0.186
7.200	+6.556e+03	+3.569e+03	+1.020e+04	+0.353
7.300	+8.330e+03	+3.365e+03	+1.108e+04	+0.288
7.400	+7.667e+03	+1.944e+03	+9.037e+03	+0.202
7.500	+6.547e+03	+1.849e+03	+1.068e+04	+0.220
7.600	+8.492e+03	+3.301e+03	+9.875e+03	+0.280
7.700	+7.331e+03	+2.194e+03	+9.557e+03	+0.230
7.800	+7.471e+03	+2.122e+03	+9.381e+03	+0.221
7.900	+8.577e+03	+3.037e+03	+9.781e+03	+0.261
8.000	+8.183e+03	+2.577e+03	+1.002e+04	+0.240
8.100	+8.521e+03	+2.893e+03	+9.015e+03	+0.253
8.200	+8.098e+03	+2.388e+03	+9.475e+03	+0.228
8.300	+6.086e+03	+2.356e+03	+9.852e+03	+0.279
8.400	+7.599e+03	+3.097e+03	+1.050e+04	+0.290
8.500	+7.794e+03	+2.557e+03	+9.987e+03	+0.247
8.600	+6.868e+03	+2.645e+03	+9.901e+03	+0.278
8.700	+3.702e+03	+6.317e+03	+1.001e+04	+0.631
8.800	+1.905e+03	+8.331e+03	+1.011e+04	+0.814
8.900	+9.379e+02	+7.891e+03	+9.011e+03	+0.894
9.000	+2.261e+03	+6.872e+03	+9.626e+03	+0.752
9.100	+2.247e+03	+9.471e+03	+1.076e+04	+0.808
9.200	+2.776e+03	+7.567e+03	+9.752e+03	+0.732
9.300	+1.903e+03	+7.054e+03	+1.117e+04	+0.788
9.400	+3.506e+03	+7.751e+03	+1.115e+04	+0.689
