%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.484e+01
3	3	+1.484e+01	+4.652e+00
2	2	+1.949e+01	+5.449e+00
1	1	+2.494e+01	+2.030e+01
2	2	+4.524e+01	+3.998e+00
1	1	+4.924e+01	+3.421e+01
2	2	+8.345e+01	+4.106e-01
1	1	+8.386e+01	+9.110e+00
2	2	+9.297e+01	+1.002e+01
1	1	+1.030e+02	+5.169e+00
2	2	+1.082e+02	+3.469e+00
1	1	+1.116e+02	+8.933e-01
2	2	+1.125e+02	+5.561e+00
1	1	+1.181e+02	+2.218e+01
3	3	+1.403e+02	+1.757e-01
2	2	+1.404e+02	+8.347e+00
1	1	+1.488e+02	+7.461e+00
2	2	+1.563e+02	+1.036e+00
1	1	+1.573e+02	+7.891e+00
3	3	+1.652e+02	+2.099e+01
2	2	+1.862e+02	+1.640e-01
1	1	+1.863e+02	+3.359e+00
2	2	+1.897e+02	+5.446e+00
1	1	+1.951e+02	+2.177e+00
3	3	+1.973e+02	+6.714e-01
2	2	+1.980e+02	+1.333e+00
1	1	+1.993e+02	+6.770e-01
0	0	+2.000e+02	+Inf
