%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.168e+01
2	2	+2.168e+01	+5.246e+00
1	1	+2.692e+01	+3.054e+00
3	3	+2.998e+01	+1.543e+00
2	2	+3.152e+01	+1.560e+00
1	1	+3.308e+01	+2.712e+00
2	2	+3.579e+01	+1.748e-01
1	1	+3.597e+01	+1.473e+01
2	2	+5.070e+01	+2.517e+00
1	1	+5.322e+01	+2.756e+00
2	2	+5.597e+01	+5.827e-01
1	1	+5.656e+01	+5.299e+00
3	3	+6.186e+01	+1.524e+01
1	1	+7.710e+01	+6.625e+00
2	2	+8.372e+01	+3.974e+00
1	1	+8.769e+01	+1.531e+01
2	2	+1.030e+02	+4.140e+00
1	1	+1.071e+02	+3.534e+00
2	2	+1.107e+02	+5.042e-01
1	1	+1.112e+02	+5.055e-01
2	2	+1.117e+02	+1.774e+01
1	1	+1.294e+02	+3.712e+00
2	2	+1.331e+02	+1.346e+00
1	1	+1.345e+02	+1.295e+01
2	2	+1.474e+02	+6.976e+00
1	1	+1.544e+02	+1.591e+01
3	3	+1.703e+02	+1.720e+00
2	2	+1.720e+02	+5.565e+00
1	1	+1.776e+02	+3.056e+00
2	2	+1.807e+02	+5.823e+00
1	1	+1.865e+02	+4.479e+00
2	2	+1.910e+02	+1.201e+00
1	1	+1.922e+02	+7.829e+00
0	0	+2.000e+02	+Inf
